qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q306,"['It s on account of the society--the society s\nsplendid. She goes round everywhere; she has made a great number of\nacquaintances. Of course she goes round more than I do. I must say they\nhave been very sociable; they have taken her right in. And then she\nknows a great many gentlemen. Oh, she thinks there s nothing like Rome.\nOf course, it s a great deal pleasanter for a young lady if she knows\nplenty of gentlemen.']","[[63650, 64066]]","It s on account of the society--the society s
splendid. She goes round everywhere; she has made a great number of
acquaintances. Of course she goes round more than I do. I must say they
have been very sociable; they have taken her right in. And then she
knows a great many gentlemen. Oh, she thinks there s nothing like Rome.
Of course, it s a great deal pleasanter for a young lady if she knows
plenty of gentlemen.",Mrs. Miller,"['Randolph', 'Winterbourne']",Anaphoric,she declared,"[['She', 'she', 'she', 'her', 'she', 'she']]","[[[63706, 63709], [63733, 63736], [63789, 63792], [63877, 63880], [63900, 63903], [63938, 63941]]]","[[['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller']]]"
Q307,['I ve\nbeen telling Mrs. Walker how mean you were!'],"[[64137, 64185]]","I ve
been telling Mrs. Walker how mean you were!",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Anaphoric,the young girl announced,"[['Mrs. Walker', 'you']]","[[[64155, 64166], [64176, 64179]]]","[[['Mrs. Walker'], ['Winterbourne']]]"
Q308,['And what is the evidence you have offered?'],"[[64215, 64257]]",And what is the evidence you have offered?,Winterbourne,"['Daisy Miller', 'Randolph', 'Mrs. Miller', 'Mrs. Walker']",Explicit,asked Winterbourne,[['you']],"[[[64240, 64243]]]",[[['Daisy Miller']]]
Q309,"['Why, you were awfully mean at Vevey,', 'You wouldn t do\nanything. You wouldn t stay there when I asked you.']","[[64720, 64756], [64771, 64838]]","Why, you were awfully mean at Vevey, You wouldn t do
anything. You wouldn t stay there when I asked you.",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,"[['you'], ['You', 'You', 'you']]","[[[64725, 64728]], [[64771, 64774], [64797, 64800], [64834, 64837]]]","[[['Winterbourne']], [['Winterbourne'], ['Winterbourne'], ['Winterbourne']]]"
Q310,"['My dearest young lady,', 'have I\ncome all the way to Rome to encounter your reproaches?']","[[64842, 64864], [64903, 64964]]","My dearest young lady, have I
come all the way to Rome to encounter your reproaches?",Winterbourne,"['Daisy Miller', 'Randolph', 'Mrs. Miller', 'Mrs. Walker']",Explicit,cried Winterbourne,"[['My dearest young lady'], ['your']]","[[[64842, 64863]], [[64948, 64952]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
Q311,"['Just hear him say that!', 'Did you ever hear anything so quaint?']","[[64968, 64991], [65067, 65104]]",Just hear him say that! Did you ever hear anything so quaint?,Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy to her hostess,"[['him'], ['you']]","[[[64978, 64981]], [[65071, 65074]]]","[[['Winterbourne']], [['Mrs. Walker']]]"
Q312,"['So quaint, my dear?']","[[65108, 65127]]","So quaint, my dear?",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Explicit,murmured Mrs Walker,[['my dear']],"[[[65119, 65126]]]",[[['Daisy Miller']]]
Q313,"['Well, I don t know,', 'Mrs.\nWalker, I want to tell you something.']","[[65195, 65214], [65262, 65304]]","Well, I don t know, Mrs.
Walker, I want to tell you something.",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,"[[], ['Mrs.\nWalker', 'you']]","[[], [[65262, 65273], [65290, 65293]]]","[[], [['Mrs. Walker'], ['Mrs. Walker']]]"
Q314,"['Mother-r,', 'I\ntell you you ve got to go. Eugenio ll raise--something!']","[[65308, 65317], [65375, 65432]]","Mother-r, I
tell you you ve got to go. Eugenio ll raise--something!",Randolph,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,interposed Randolph,"[['Mother-r'], ['you', 'you', 'Eugenio']]","[[[65308, 65316]], [[65382, 65385], [65386, 65389], [65404, 65411]]]","[[['Mrs. Miller']], [['Mrs. Miller'], ['Mrs. Miller'], ['Eugenio']]]"
Q315,"['I m not afraid of Eugenio,']","[[65436, 65462]]","I m not afraid of Eugenio,",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,[['Eugenio']],"[[[65454, 65461]]]",[[['Eugenio']]]
Q316,"['Look\nhere, Mrs. Walker,', 'you know I m coming to your party.']","[[65501, 65524], [65540, 65574]]","Look
here, Mrs. Walker, you know I m coming to your party.",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Anaphoric,she went on,"[['Mrs. Walker'], ['you', 'your']]","[[[65512, 65523]], [[65540, 65543], [65563, 65567]]]","[[['Mrs. Walker']], [['Mrs. Walker'], ['Mrs. Walker']]]"
Q317,['I am delighted to hear it.'],"[[65578, 65604]]",I am delighted to hear it.,Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Implicit,,[[]],[[]],[[]]
Q318,['I ve got a lovely dress!'],"[[65608, 65632]]",I ve got a lovely dress!,Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Implicit,,[[]],[[]],[[]]
Q319,['I am very sure of that.'],"[[65636, 65659]]",I am very sure of that.,Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Implicit,,[[]],[[]],[[]]
Q320,['But I want to ask a favor--permission to bring a friend.'],"[[65663, 65719]]",But I want to ask a favor--permission to bring a friend.,Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Implicit,,[[]],[[]],[[]]
Q321,"['I shall be happy to see any of your friends,']","[[65723, 65767]]","I shall be happy to see any of your friends,",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Explicit,said Mrs Walker,[[]],[[]],[[]]
Q322,"['Oh, they are not my friends,', 'I never spoke to them.']","[[65826, 65854], [65915, 65937]]","Oh, they are not my friends, I never spoke to them.",Mrs. Miller,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Walker']",Anaphoric,answered Daisy s mamma,"[[], []]","[[], []]","[[], []]"
Q323,"['It s an intimate friend of mine--Mr. Giovanelli,']","[[65941, 65989]]","It s an intimate friend of mine--Mr. Giovanelli,",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,[['Mr. Giovanelli']],"[[[65974, 65988]]]",[[['Mr. Giovanelli']]]
Q324,"['I shall be glad to see Mr. Giovanelli,']","[[66163, 66201]]","I shall be glad to see Mr. Giovanelli,",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Anaphoric,she then said,[['Mr. Giovanelli']],"[[[66186, 66200]]]",[[['Mr. Giovanelli']]]
Q325,"['He s an Italian,', 'He s a\ngreat friend of mine; he s the handsomest man in the world--except Mr.\nWinterbourne! He knows plenty of Italians, but he wants to know some\nAmericans. He thinks ever so much of Americans. He s tremendously\nclever. He s perfectly lovely!']","[[66220, 66236], [66282, 66525]]","He s an Italian, He s a
great friend of mine; he s the handsomest man in the world--except Mr.
Winterbourne! He knows plenty of Italians, but he wants to know some
Americans. He thinks ever so much of Americans. He s tremendously
clever. He s perfectly lovely!",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,Daisy pursued,"[['He'], ['He', 'he', 'Mr.\nWinterbourne', 'He', 'he', 'He', 'He', 'He']]","[[[66220, 66222]], [[66282, 66284], [66311, 66313], [66356, 66372], [66374, 66376], [66407, 66409], [66440, 66442], [66477, 66479], [66503, 66505]]]","[[['Mr. Giovanelli']], [['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Winterbourne'], ['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Mr. Giovanelli']]]"
Q326,"['I\nguess we ll go back to the hotel,']","[[66665, 66700]]","I
guess we ll go back to the hotel,",Mrs. Miller,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Walker']",Anaphoric,she said,[['we']],"[[[66673, 66675]]]","[[['Daisy Miller', 'Randolph', 'Mrs. Miller']]]"
Q327,"['You may go back to the hotel, Mother, but I m going to take a walk,']","[[66714, 66781]]","You may go back to the hotel, Mother, but I m going to take a walk,",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,"[['You', 'Mother']]","[[[66714, 66717], [66744, 66750]]]","[[['Mrs. Miller'], ['Mrs. Miller']]]"
Q328,"['She s going to walk with Mr. Giovanelli,']","[[66798, 66838]]","She s going to walk with Mr. Giovanelli,",Randolph,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,Randolph proclaimed,"[['She', 'Mr. Giovanelli']]","[[[66798, 66801], [66823, 66837]]]","[[['Daisy Miller'], ['Mr. Giovanelli']]]"
Q329,"['I am going to the Pincio,']","[[66863, 66888]]","I am going to the Pincio,",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Daisy,[[]],[[]],[[]]
Q330,"['Alone, my dear--at this hour?']","[[66913, 66942]]","Alone, my dear--at this hour?",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Explicit,Mrs Walker asked,[['my dear']],"[[[66920, 66927]]]",[[['Daisy Miller']]]
Q331,"['I don t think it s safe, my dear,']","[[67080, 67113]]","I don t think it s safe, my dear,",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Explicit,said Mrs Walker,[['my dear']],"[[[67105, 67112]]]",[[['Daisy Miller']]]
Q332,"['Neither do I,', 'You ll get the fever, as sure as\nyou live. Remember what Dr. Davis told you!']","[[67135, 67148], [67174, 67250]]","Neither do I, You ll get the fever, as sure as
you live. Remember what Dr. Davis told you!",Mrs. Miller,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Walker']",Explicit,subjoined Mrs Miller,"[[], ['You', 'you', 'you']]","[[], [[67174, 67177], [67207, 67210], [67246, 67249]]]","[[], [['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller']]]"
Q333,"['Give her some medicine before she goes,']","[[67254, 67293]]","Give her some medicine before she goes,",Randolph,"['Daisy Miller', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,said Randolph,"[['her', 'she']]","[[[67259, 67262], [67284, 67287]]]","[[['Daisy Miller'], ['Daisy Miller']]]"
Q334,"['Mrs. Walker, you are too\nperfect,', 'I m not going alone; I am going to meet a friend.']","[[67420, 67453], [67466, 67515]]","Mrs. Walker, you are too
perfect, I m not going alone; I am going to meet a friend.",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Anaphoric,she said,"[['Mrs. Walker', 'you'], ['a friend']]","[[[67420, 67431], [67433, 67436]], [[67506, 67514]]]","[[['Mrs. Walker'], ['Mrs. Walker']], [['Giovanelli']]]"
Q335,"['Your friend won t keep you from getting the fever,']","[[67519, 67569]]","Your friend won t keep you from getting the fever,",Mrs. Miller,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Walker']",Explicit,Mrs Miller observed,"[['Your', 'you']]","[[[67519, 67523], [67542, 67545]]]","[[['Daisy Miller'], ['Daisy Miller']]]"
Q336,['Is it Mr. Giovanelli?'],"[[67595, 67616]]",Is it Mr. Giovanelli?,Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Anaphoric,asked the hostess,[['Mr. Giovanelli']],"[[[67601, 67615]]]",[[['Mr. Giovanelli']]]
Q337,['Mr. Giovanelli--the beautiful\nGiovanelli.'],"[[67892, 67933]]","Mr. Giovanelli--the beautiful
Giovanelli.",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Anaphoric,she answered,"[['Mr. Giovanelli', 'the beautiful\nGiovanelli']]","[[[67892, 67906], [67908, 67932]]]","[[['Mr. Giovanelli'], ['Mr. Giovanelli']]]"
Q338,"['My dear young friend,', 'don t walk off to the Pincio at this hour to meet a beautiful Italian.']","[[67937, 67958], [68007, 68077]]","My dear young friend, don t walk off to the Pincio at this hour to meet a beautiful Italian.",Mrs. Walker,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller']",Explicit,said Mrs Walker,"[['My dear young friend'], ['a beautiful Italian']]","[[[67937, 67957]], [[68057, 68076]]]","[[['Daisy Miller']], [['Mr. Giovanelli']]]"
Q339,"['Well, he speaks English,']","[[68081, 68105]]","Well, he speaks English,",Mrs. Miller,"['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Walker']",Explicit,said Mrs Miller,[['he']],"[[[68087, 68089]]]",[[['Mr. Giovanelli']]]
Q340,"['Gracious me!', 'I don t to do anything improper.\nThere s an easy way to settle it.', 'The Pincio is only a hundred yards distant; and if Mr.\nWinterbourne were as polite as he pretends, he would offer to walk with\nme!']","[[68127, 68139], [68159, 68225], [68269, 68399]]","Gracious me! I don t to do anything improper.
There s an easy way to settle it. The Pincio is only a hundred yards distant; and if Mr.
Winterbourne were as polite as he pretends, he would offer to walk with
me!",Daisy Miller,"['Randolph', 'Winterbourne', 'Mrs. Miller', 'Mrs. Walker']",Explicit,Daisy exclaimed,"[[], [], ['Mr.\nWinterbourne', 'he', 'he']]","[[], [], [[68320, 68336], [68355, 68357], [68368, 68370]]]","[[], [], [['Winterbourne'], ['Winterbourne'], ['Winterbourne']]]"
Q341,"['Goodbye, Eugenio!', 'I m going\nto take a walk.']","[[68714, 68731], [68747, 68772]]","Goodbye, Eugenio! I m going
to take a walk.",Daisy Miller,"['Eugenio', 'Winterbourne']",Explicit,cried Daisy,"[['Eugenio'], []]","[[[68723, 68730]], []]","[[['Eugenio']], []]"
Q342,"['Why haven t you been to see me?', 'You can t get out of\nthat.']","[[69623, 69654], [69670, 69696]]","Why haven t you been to see me? You can t get out of
that.",Daisy Miller,['Winterbourne'],Explicit,asked Daisy,"[['you'], ['You']]","[[[69635, 69638]], [[69670, 69673]]]","[[['Winterbourne']], [['Winterbourne']]]"
Q343,['I have had the honor of telling you that I have only just stepped out\nof the train.'],"[[69700, 69783]]","I have had the honor of telling you that I have only just stepped out
of the train.",Winterbourne,['Daisy Miller'],Implicit,,[['you']],"[[[69732, 69735]]]",[[['Daisy Miller']]]
Q344,"['You must have stayed in the train a good while after it stopped!', 'I suppose you were asleep. You\nhave had time to go to see Mrs. Walker.']","[[69787, 69851], [69898, 69968]]","You must have stayed in the train a good while after it stopped! I suppose you were asleep. You
have had time to go to see Mrs. Walker.",Daisy Miller,['Winterbourne'],Anaphoric,cried the young girl,"[['You'], ['you', 'You', 'Mrs. Walker']]","[[[69787, 69790]], [[69908, 69911], [69925, 69928], [69956, 69967]]]","[[['Winterbourne']], [['Winterbourne'], ['Winterbourne'], ['Mrs. Walker']]]"
Q345,['I knew Mrs. Walker--'],"[[69972, 69992]]",I knew Mrs. Walker--,Winterbourne,['Daisy Miller'],Explicit,Winterbourne began to explain,[['Mrs. Walker']],"[[[69979, 69990]]]",[[['Mrs. Walker']]]
Q346,"['I know where you knew her. You knew her at Geneva. She told me so.\nWell, you knew me at Vevey. That s just as good. So you ought to have\ncome.']","[[70027, 70169]]","I know where you knew her. You knew her at Geneva. She told me so.
Well, you knew me at Vevey. That s just as good. So you ought to have
come.",Daisy Miller,['Winterbourne'],Implicit,,"[['you', 'her', 'You', 'her', 'She', 'you', 'you']]","[[[70040, 70043], [70049, 70052], [70054, 70057], [70063, 70066], [70078, 70081], [70100, 70103], [70146, 70149]]]","[[['Winterbourne'], ['Mrs. Walker'], ['Winterbourne'], ['Mrs. Walker'], ['Mrs. Walker'], ['Winterbourne'], ['Winterbourne']]]"
Q347,"['We ve got splendid rooms at the hotel; Eugenio\nsays they re the best rooms in Rome. We are going to stay all winter,\nif we don t die of the fever; and I guess we ll stay then. It s a great\ndeal nicer than I thought; I thought it would be fearfully quiet; I was\nsure it would be awfully poky. I was sure we should be going round\nall the time with one of those dreadful old men that explain about the\npictures and things. But we only had about a week of that, and now\nI m enjoying myself. I know ever so many people, and they are all so\ncharming. The society s extremely select. There are all kinds--English,\nand Germans, and Italians. I think I like the English best. I like their\nstyle of conversation. But there are some lovely Americans. I never saw\nanything so hospitable. There s something or other every day. There s\nnot much dancing; but I must say I never thought dancing was everything.\nI was always fond of conversation. I guess I shall have plenty at Mrs.\nWalker s, her rooms are so small.']","[[70259, 71258]]","We ve got splendid rooms at the hotel; Eugenio
says they re the best rooms in Rome. We are going to stay all winter,
if we don t die of the fever; and I guess we ll stay then. It s a great
deal nicer than I thought; I thought it would be fearfully quiet; I was
sure it would be awfully poky. I was sure we should be going round
all the time with one of those dreadful old men that explain about the
pictures and things. But we only had about a week of that, and now
I m enjoying myself. I know ever so many people, and they are all so
charming. The society s extremely select. There are all kinds--English,
and Germans, and Italians. I think I like the English best. I like their
style of conversation. But there are some lovely Americans. I never saw
anything so hospitable. There s something or other every day. There s
not much dancing; but I must say I never thought dancing was everything.
I was always fond of conversation. I guess I shall have plenty at Mrs.
Walker s, her rooms are so small.",Daisy Miller,['Winterbourne'],Anaphoric,she began to prattle,"[['We', 'Eugenio', 'We', 'we', 'we', 'we', 'we', 'Mrs.\nWalker', 'her']]","[[[70259, 70261], [70298, 70305], [70343, 70345], [70379, 70381], [70418, 70420], [70562, 70564], [70683, 70685], [71220, 71231], [71235, 71238]]]","[[['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Eugenio'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Mrs. Miller'], ['Mrs. Walker'], ['Mrs. Walker']]]"
Q348,"['We had better go straight to that place in front,', 'where\nyou look at the view.']","[[71374, 71423], [71436, 71463]]","We had better go straight to that place in front, where
you look at the view.",Daisy Miller,['Winterbourne'],Anaphoric,she said,"[['We'], []]","[[[71374, 71376]], []]","[[['Daisy Miller', 'Winterbourne']], []]"
Q349,"['I certainly shall not help you to find him,']","[[71467, 71510]]","I certainly shall not help you to find him,",Winterbourne,['Daisy Miller'],Explicit,Winterbourne declared,"[['you', 'him']]","[[[71494, 71497], [71506, 71509]]]","[[['Daisy Miller'], ['Mr. Giovanelli']]]"
Q350,"['Then I shall find him without you,']","[[71537, 71571]]","Then I shall find him without you,",Daisy Miller,['Winterbourne'],Explicit,cried Miss Daisy,"[['him', 'you']]","[[[71555, 71558], [71567, 71570]]]","[[['Mr. Giovanelli'], ['Winterbourne']]]"
Q351,['You certainly won t leave me!'],"[[71593, 71622]]",You certainly won t leave me!,Winterbourne,['Daisy Miller'],Explicit,cried Winterbourne,[['You']],"[[[71593, 71596]]]",[[['Daisy Miller']]]
Q352,"['Are you afraid you ll get lost--or run\nover? But there s Giovanelli, leaning against that tree. He s staring at\nthe women in the carriages: did you ever see anything so cool?']","[[71679, 71853]]","Are you afraid you ll get lost--or run
over? But there s Giovanelli, leaning against that tree. He s staring at
the women in the carriages: did you ever see anything so cool?",Daisy Miller,['Winterbourne'],Implicit,,"[['you', 'you', 'Giovanelli', 'He', 'you']]","[[[71683, 71686], [71694, 71697], [71736, 71746], [71775, 71777], [71823, 71826]]]","[[['Winterbourne'], ['Winterbourne'], ['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Winterbourne']]]"
Q353,['Do you mean to speak to that\nman?'],"[[72106, 72139]]","Do you mean to speak to that
man?",Winterbourne,['Daisy Miller'],Explicit,Winterbourne looked at him a moment and then said,[['you']],"[[[72109, 72112]]]",[[['Daisy Miller']]]
Q354,"['Do I mean to speak to him? Why, you don t suppose I mean to communicate\nby signs?']","[[72143, 72224]]","Do I mean to speak to him? Why, you don t suppose I mean to communicate
by signs?",Daisy Miller,['Winterbourne'],Implicit,,"[['him', 'you']]","[[[72165, 72168], [72175, 72178]]]","[[['Mr. Giovanelli'], ['Winterbourne']]]"
Q355,"['Pray understand, then,', 'that I intend to remain\nwith you.']","[[72228, 72250], [72272, 72305]]","Pray understand, then, that I intend to remain
with you.",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"[[], ['you']]","[[], [[72301, 72304]]]","[[], [['Daisy Miller']]]"
Q356,"['Well, she s a cool one!']","[[72470, 72493]]","Well, she s a cool one!",Winterbourne,[],Anaphoric,thought the young man,[['she']],"[[[72476, 72479]]]",[[['Daisy Miller']]]
Q357,"['I don t like the way you say that,', 'It s too imperious.']","[[72520, 72554], [72569, 72588]]","I don t like the way you say that, It s too imperious.",Daisy Miller,['Winterbourne'],Explicit,said Daisy,"[['you'], []]","[[[72541, 72544]], []]","[[['Winterbourne']], []]"
Q358,['I beg your pardon if I say it wrong. The main point is to give you an\nidea of my meaning.'],"[[72592, 72681]]","I beg your pardon if I say it wrong. The main point is to give you an
idea of my meaning.",Winterbourne,['Daisy Miller'],Implicit,,"[['your', 'you']]","[[[72598, 72602], [72655, 72658]]]","[[['Daisy Miller'], ['Daisy Miller']]]"
Q359,"['I have never allowed a gentleman to dictate to me,\nor to interfere with anything I do.']","[[72772, 72858]]","I have never allowed a gentleman to dictate to me,
or to interfere with anything I do.",Daisy Miller,['Winterbourne'],Implicit,,[[]],[[]],[[]]
Q360,"['I think you have made a mistake,', 'You should\nsometimes listen to a gentleman--the right one.']","[[72862, 72894], [72916, 72974]]","I think you have made a mistake, You should
sometimes listen to a gentleman--the right one.",Winterbourne,['Daisy Miller'],Explicit,said Winterbourne,"[['you'], ['You']]","[[[72870, 72873]], [[72916, 72919]]]","[[['Daisy Miller']], [['Daisy Miller']]]"
Q361,"['I do nothing but listen to gentlemen!', 'Tell me if Mr. Giovanelli is the right one?']","[[73006, 73043], [73061, 73104]]",I do nothing but listen to gentlemen! Tell me if Mr. Giovanelli is the right one?,Daisy Miller,['Winterbourne'],Anaphoric,she exclaimed,"[[], ['Mr. Giovanelli']]","[[], [[73072, 73086]]]","[[], [['Mr. Giovanelli']]]"
Q362,"['No, he s not the\nright one.']","[[73443, 73470]]","No, he s not the
right one.",Winterbourne,['Daisy Miller'],Anaphoric,he nevertheless said to Daisy,[['he']],"[[[73447, 73449]]]",[[['Mr. Giovanelli']]]
Q363,"['He is not a gentleman,', 'he is only a clever imitation of one. He is a music master, or a\npenny-a-liner, or a third-rate artist. D__n his good looks!']","[[74329, 74351], [74379, 74503]]","He is not a gentleman, he is only a clever imitation of one. He is a music master, or a
penny-a-liner, or a third-rate artist. D__n his good looks!",Winterbourne,[],Anaphoric,said the young American,"[['He'], ['he', 'He', 'his']]","[[[74329, 74331]], [[74379, 74381], [74417, 74419], [74488, 74491]]]","[[['Mr. Giovanelli']], [['Mr. Giovanelli'], ['Mr. Giovanelli'], ['Mr. Giovanelli']]]"
Q364,"['Nevertheless,', 'a nice girl ought to\nknow!']","[[74855, 74868], [74901, 74927]]","Nevertheless, a nice girl ought to
know!",Winterbourne,['Winterbourne'],Explicit,Winterbourne said to himself,"[[], []]","[[], []]","[[], []]"
Q365,"['It is really too dreadful,', 'That girl must not\ndo this sort of thing. She must not walk here with you two men. Fifty\npeople have noticed her.']","[[76678, 76704], [76717, 76830]]","It is really too dreadful, That girl must not
do this sort of thing. She must not walk here with you two men. Fifty
people have noticed her.",Mrs. Walker,['Winterbourne'],Anaphoric,she said,"[[], ['That girl', 'She', 'you two men', 'her']]","[[], [[76717, 76726], [76759, 76762], [76787, 76798], [76826, 76829]]]","[[], [['Daisy Miller'], ['Daisy Miller'], ['Winterbourne', 'Mr. Giovanelli'], ['Daisy Miller']]]"
Q366,['I think it s a pity to make too much\nfuss about it.'],"[[76868, 76919]]","I think it s a pity to make too much
fuss about it.",Winterbourne,['Mrs. Walker'],Implicit,,[[]],[[]],[[]]
Q367,['It s a pity to let the girl ruin herself!'],"[[76923, 76964]]",It s a pity to let the girl ruin herself!,Mrs. Walker,['Winterbourne'],Implicit,,[['the girl']],"[[[76942, 76950]]]",[[['Daisy Miller']]]
Q368,"['She is very innocent,']","[[76968, 76989]]","She is very innocent,",Winterbourne,['Mrs. Walker'],Explicit,said Winterbourne,[['She']],"[[[76968, 76971]]]",[[['Daisy Miller']]]
Q369,"['She s very crazy!', 'Did you ever see anything so\nimbecile as her mother? After you had all left me just now, I could not\nsit still for thinking of it. It seemed too pitiful, not even to attempt\nto save her. I ordered the carriage and put on my bonnet, and came here\nas quickly as possible. Thank Heaven I have found you!']","[[77012, 77029], [77051, 77351]]","She s very crazy! Did you ever see anything so
imbecile as her mother? After you had all left me just now, I could not
sit still for thinking of it. It seemed too pitiful, not even to attempt
to save her. I ordered the carriage and put on my bonnet, and came here
as quickly as possible. Thank Heaven I have found you!",Mrs. Walker,['Winterbourne'],Explicit,cried Mrs Walker,"[['She'], ['you', 'her mother', 'you', 'her', 'you']]","[[[77012, 77015]], [[77055, 77058], [77092, 77102], [77110, 77113], [77233, 77236], [77347, 77350]]]","[[['Daisy Miller']], [['Winterbourne'], ['Mrs. Miller'], ['Daisy Miller', 'Randolph', 'Winterbourne', 'Mrs. Miller'], ['Daisy Miller'], ['Winterbourne']]]"
Q370,['What do you propose to do with us?'],"[[77355, 77389]]",What do you propose to do with us?,Winterbourne,['Mrs. Walker'],Explicit,asked Winterbourne,"[['you', 'us']]","[[[77363, 77366], [77386, 77388]]]","[[['Mrs. Walker'], ['Daisy Miller', 'Winterbourne']]]"
Q371,"['To ask her to get in, to drive her about here for half an hour, so that\nthe world may see she is not running absolutely wild, and then to take\nher safely home.']","[[77422, 77581]]","To ask her to get in, to drive her about here for half an hour, so that
the world may see she is not running absolutely wild, and then to take
her safely home.",Mrs. Walker,['Winterbourne'],Implicit,,"[['her', 'her', 'she', 'her']]","[[[77429, 77432], [77453, 77456], [77512, 77515], [77565, 77568]]]","[[['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller'], ['Daisy Miller']]]"
Q372,"['I don t think it s a very happy thought,', 'but you\ncan try.']","[[77585, 77625], [77647, 77663]]","I don t think it s a very happy thought, but you
can try.",Winterbourne,['Mrs. Walker'],Explicit,said Winterbourne,"[[], ['you']]","[[], [[77651, 77654]]]","[[], [['Mrs. Walker']]]"
Q373,"['I am glad you admire it,', 'Will you\nget in and let me put it over you?']","[[78222, 78246], [78282, 78325]]","I am glad you admire it, Will you
get in and let me put it over you?",Mrs. Walker,"['Daisy Miller', 'Winterbourne', 'Mr. Giovanelli']",Anaphoric,said this lady,"[['you'], ['you', 'you']]","[[[78232, 78235]], [[78287, 78290], [78321, 78324]]]","[[['Daisy Miller']], [['Daisy Miller'], ['Daisy Miller']]]"
Q374,"['Oh, no, thank you,', 'I shall admire it much more as I see\nyou driving round with it.']","[[78329, 78347], [78362, 78425]]","Oh, no, thank you, I shall admire it much more as I see
you driving round with it.",Daisy Miller,"['Winterbourne', 'Mr. Giovanelli', 'Mrs. Walker']",Explicit,said Daisy,"[['you'], ['you']]","[[[78343, 78346]], [[78399, 78402]]]","[[['Mrs. Walker']], [['Mrs. Walker']]]"
