qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q1510,['Is that all?'],"[[192012, 192024]]",Is that all?,Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,[[]],[[]],[[]]
Q1511,"[""That's all. Perhaps I didn't tell it right.""]","[[192028, 192071]]",That's all. Perhaps I didn't tell it right.,Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1512,"[""You didn't,"", 'But no matter.']","[[192075, 192086], [192101, 192115]]","You didn't, But no matter.",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,"[['You'], []]","[[[192075, 192078]], []]","[[['Mike Campbell']], []]"
Q1513,"['Ah, yes,', ""I know now. It was a damn dull dinner, and I\ncouldn't stick it, so I left. Later on in the evening I found the box in\nmy pocket."", 'I said.', ""Bloody military medals? So I cut\nthem all off their backing--you know, they put them on a strip--and gave\nthem all around. Gave one to each girl. Form of souvenir. They thought I\nwas hell's own shakes of a soldier. Give away medals in a night club.\nDashing fellow.""]","[[192142, 192150], [192164, 192292], [192306, 192313], [192322, 192586]]","Ah, yes, I know now. It was a damn dull dinner, and I
couldn't stick it, so I left. Later on in the evening I found the box in
my pocket. I said. Bloody military medals? So I cut
them all off their backing--you know, they put them on a strip--and gave
them all around. Gave one to each girl. Form of souvenir. They thought I
was hell's own shakes of a soldier. Give away medals in a night club.
Dashing fellow.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,"[[], [], [], ['you']]","[[], [], [], [[192383, 192386]]]","[[], [], [], [['Brett Ashley', 'Jake Barnes', 'Bill Gorton', 'Robert Cohn']]]"
Q1514,"['Tell the rest,']","[[192590, 192604]]","Tell the rest,",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,[[]],[[]],[[]]
Q1515,"[""Don't you think that was funny?"", ""It\nwas. I swear it was. Any rate, my tailor wrote me and wanted the medals\nback. Sent a man around. Kept on writing for months. Seems some chap had\nleft them to be cleaned. Frightfully military cove. Set hell's own store\nby them.""]","[[192620, 192651], [192688, 192917]]","Don't you think that was funny? It
was. I swear it was. Any rate, my tailor wrote me and wanted the medals
back. Sent a man around. Kept on writing for months. Seems some chap had
left them to be cleaned. Frightfully military cove. Set hell's own store
by them.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,"[['you'], []]","[[[192626, 192629]], []]","[[['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']], []]"
Q1516,"['Rotten luck for the tailor,']","[[192933, 192960]]","Rotten luck for the tailor,",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Anaphoric,he said,[[]],[[]],[[]]
Q1517,"[""You don't mean it,"", 'I should think it would have been grand\nfor the tailor.']","[[192973, 192991], [193005, 193060]]","You don't mean it, I should think it would have been grand
for the tailor.",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,"[['You'], []]","[[[192973, 192976]], []]","[[['Mike Campbell']], []]"
Q1518,"['Frightfully good tailor. Never believe it to see me now,', ""I\nused to pay him a hundred pounds a year just to keep him quiet. So he\nwouldn't send me any bills. Frightful blow to him when I went bankrupt.\nIt was right after the medals. Gave his letters rather a bitter tone.""]","[[193064, 193120], [193134, 193347]]","Frightfully good tailor. Never believe it to see me now, I
used to pay him a hundred pounds a year just to keep him quiet. So he
wouldn't send me any bills. Frightful blow to him when I went bankrupt.
It was right after the medals. Gave his letters rather a bitter tone.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], []]","[[], []]","[[], []]"
Q1519,['How did you go bankrupt?'],"[[193351, 193375]]",How did you go bankrupt?,Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill asked,[['you']],"[[[193359, 193362]]]",[[['Mike Campbell']]]
Q1520,"['Two ways,', 'Gradually and then suddenly.']","[[193391, 193400], [193414, 193442]]","Two ways, Gradually and then suddenly.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], []]","[[], []]","[[], []]"
Q1521,['What brought it on?'],"[[193446, 193465]]",What brought it on?,Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1522,"['Friends,', 'I had a lot of friends. False friends. Then I had\ncreditors, too. Probably had more creditors than anybody in England.']","[[193469, 193477], [193491, 193609]]","Friends, I had a lot of friends. False friends. Then I had
creditors, too. Probably had more creditors than anybody in England.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,said Mike,"[[], []]","[[], []]","[[], []]"
Q1523,"['Tell them about in the court,']","[[193613, 193642]]","Tell them about in the court,",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,[['them']],"[[[193618, 193622]]]","[[['Jake Barnes', 'Bill Gorton', 'Robert Cohn']]]"
Q1524,"[""I don't remember,"", 'I was just a little tight.']","[[193658, 193675], [193689, 193715]]","I don't remember, I was just a little tight.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], []]","[[], []]","[[], []]"
Q1525,"['Tight!', 'You were blind!']","[[193719, 193725], [193745, 193760]]",Tight! You were blind!,Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett exclaimed,"[[], ['You']]","[[], [[193745, 193748]]]","[[], [['Mike Campbell']]]"
Q1526,"['Extraordinary thing,', 'Met my former partner the other day.\nOffered to buy me a drink.']","[[193764, 193784], [193798, 193861]]","Extraordinary thing, Met my former partner the other day.
Offered to buy me a drink.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], []]","[[], []]","[[], []]"
Q1527,"['Tell them about your learned counsel,']","[[193865, 193902]]","Tell them about your learned counsel,",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,"[['them', 'your']]","[[[193870, 193874], [193881, 193885]]]","[[['Jake Barnes', 'Bill Gorton', 'Robert Cohn'], ['Mike Campbell']]]"
Q1528,"['I will not,', 'My learned counsel was blind, too. I say this\nis a gloomy subject. Are we going down and see these bulls unloaded or\nnot?']","[[193918, 193929], [193943, 194064]]","I will not, My learned counsel was blind, too. I say this
is a gloomy subject. Are we going down and see these bulls unloaded or
not?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], ['we']]","[[], [[194014, 194016]]]","[[], [['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]]"
Q1529,"[""Let's go down.""]","[[194068, 194082]]",Let's go down.,Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[[""'s""]]","[[[194071, 194073]]]","[[['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]]"
Q1530,"[""That's where we'll go when funds get low,""]","[[194762, 194803]]","That's where we'll go when funds get low,",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,[['we']],"[[[194775, 194777]]]","[[['Jake Barnes', 'Brett Ashley', 'Robert Cohn']]]"
Q1531,"['Look up there,']","[[196092, 196106]]","Look up there,",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,[[]],[[]],[[]]
Q1532,"['They must think something is going to happen,']","[[196419, 196464]]","They must think something is going to happen,",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,[[]],[[]],[[]]
Q1533,['They want to see the bulls.'],"[[196480, 196507]]",They want to see the bulls.,Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1534,"[""Why don't they start?""]","[[196699, 196720]]",Why don't they start?,Robert Cohn,"['Jake Barnes', 'Brett Ashley']",Explicit,Robert Cohn asked,[[]],[[]],[[]]
Q1535,"[""They don't look happy,"", ""My God, isn't he beautiful?""]","[[197244, 197266], [198411, 198438]]","They don't look happy, My God, isn't he beautiful?",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Explicit,Brett said,"[[], []]","[[], []]","[[], []]"
Q1536,"['Look how he knows how to use his horns,', ""He's got a left and a\nright just like a boxer.""]","[[198489, 198528], [198539, 198585]]","Look how he knows how to use his horns, He's got a left and a
right just like a boxer.",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,"[[], []]","[[], []]","[[], []]"
Q1537,['Not really?'],"[[198589, 198600]]",Not really?,Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1538,['You watch.'],"[[198604, 198614]]",You watch.,Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[['You']],"[[[198604, 198607]]]",[[['Brett Ashley']]]
Q1539,['It goes too fast.'],"[[198618, 198635]]",It goes too fast.,Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1540,"[""Wait. There'll be another one in a minute.""]","[[198639, 198681]]",Wait. There'll be another one in a minute.,Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1541,"[""Don't look,""]","[[199214, 199225]]","Don't look,",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said to Brett,[[]],[[]],[[]]
Q1542,"['Fine,', ""If it doesn't buck you.""]","[[199276, 199281], [199292, 199315]]","Fine, If it doesn't buck you.",Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Anaphoric,I said,"[[], ['you']]","[[], [[199311, 199314]]]","[[], [['Brett Ashley']]]"
Q1543,"['I saw it,', 'I saw him shift from his left to his right horn.']","[[199319, 199328], [199341, 199389]]","I saw it, I saw him shift from his left to his right horn.",Brett Ashley,"['Jake Barnes', 'Robert Cohn']",Anaphoric,she said,"[[], []]","[[], []]","[[], []]"
Q1544,['Damn good!'],"[[199393, 199403]]",Damn good!,Jake Barnes,"['Brett Ashley', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1545,"[""That's an extraordinary business,""]","[[200814, 200847]]","That's an extraordinary business,",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,[[]],[[]],[[]]
Q1546,"['Will those last ones fight as well as the first?', 'They seemed to quiet down awfully fast.']","[[200863, 200911], [200933, 200972]]",Will those last ones fight as well as the first? They seemed to quiet down awfully fast.,Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Robert Cohn asked,"[[], []]","[[], []]","[[], []]"
Q1547,"['They all know each other,', ""They're only dangerous when they're\nalone, or only two or three of them together.""]","[[200976, 201001], [201012, 201093]]","They all know each other, They're only dangerous when they're
alone, or only two or three of them together.",Jake Barnes,"['Mike Campbell', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Anaphoric,I said,"[[], []]","[[], []]","[[], []]"
Q1548,"['What do you mean, dangerous?', 'They all looked dangerous to\nme.']","[[201097, 201125], [201139, 201171]]","What do you mean, dangerous? They all looked dangerous to
me.",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,"[['you'], []]","[[[201105, 201108]], []]","[[['Jake Barnes']], []]"
Q1549,"[""They only want to kill when they're alone. Of course, if you went in\nthere you'd probably detach one of them from the herd, and he'd be\ndangerous.""]","[[201175, 201321]]","They only want to kill when they're alone. Of course, if you went in
there you'd probably detach one of them from the herd, and he'd be
dangerous.",Jake Barnes,"['Mike Campbell', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1550,"[""That's too complicated,"", ""Don't you ever detach me from the\nherd, Mike.""]","[[201325, 201348], [201362, 201407]]","That's too complicated, Don't you ever detach me from the
herd, Mike.",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,"[[], ['you', 'Mike']]","[[], [[201368, 201371], [201402, 201406]]]","[[], [['Mike Campbell'], ['Mike Campbell']]]"
Q1551,"['I say,', ""they _were_ fine bulls, weren't they? Did you see\ntheir horns?""]","[[201411, 201417], [201431, 201493]]","I say, they _were_ fine bulls, weren't they? Did you see
their horns?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], ['you']]","[[], [[201473, 201476]]]","[[], [['Brett Ashley']]]"
Q1552,"['Did I not,', 'I had no idea what they were like.']","[[201497, 201507], [201522, 201556]]","Did I not, I had no idea what they were like.",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,said Brett,"[[], []]","[[], []]","[[], []]"
Q1553,"['Did you see the one hit that steer?', 'That was\nextraordinary.']","[[201560, 201595], [201610, 201633]]","Did you see the one hit that steer? That was
extraordinary.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike asked,"[['you'], []]","[[[201564, 201567]], []]","[[['Brett Ashley']], []]"
Q1554,"[""It's no life being a steer,""]","[[201637, 201664]]","It's no life being a steer,",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Robert Cohn said,[[]],[[]],[[]]
Q1555,"[""Don't you think so?"", ""I would have thought you'd loved being\na steer, Robert.""]","[[201686, 201705], [201719, 201774]]","Don't you think so? I would have thought you'd loved being
a steer, Robert.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[['you'], ['you', 'Robert']]","[[[201692, 201695]], [[201740, 201743], [201767, 201773]]]","[[['Robert Cohn']], [['Robert Cohn'], ['Robert Cohn']]]"
Q1556,"['What do you mean, Mike?']","[[201778, 201801]]","What do you mean, Mike?",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,"[['you', 'Mike']]","[[[201786, 201789], [201796, 201800]]]","[[['Mike Campbell'], ['Mike Campbell']]]"
Q1557,"[""They lead such a quiet life. They never say anything and they're always\nhanging about so.""]","[[201805, 201894]]","They lead such a quiet life. They never say anything and they're always
hanging about so.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,[[]],[[]],[[]]
Q1558,"[""I should think you'd love it. You'd never have to say a word. Come on,\nRobert. Do say something. Don't just sit there.""]","[[201979, 202097]]","I should think you'd love it. You'd never have to say a word. Come on,
Robert. Do say something. Don't just sit there.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'You', 'Robert']]","[[[201994, 201997], [202009, 202012], [202050, 202056]]]","[[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn']]]"
Q1559,"[""I said something, Mike. Don't you remember? About the steers.""]","[[202101, 202162]]","I said something, Mike. Don't you remember? About the steers.",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,"[['Mike', 'you']]","[[[202119, 202123], [202131, 202134]]]","[[['Mike Campbell'], ['Mike Campbell']]]"
Q1560,"[""Oh, say something more. Say something funny. Can't you see we're all\nhaving a good time here?""]","[[202166, 202259]]","Oh, say something more. Say something funny. Can't you see we're all
having a good time here?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'we']]","[[[202217, 202220], [202225, 202227]]]","[[['Robert Cohn'], ['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Brett Ashley', 'Robert Cohn']]]"
Q1561,"[""Come off it, Michael. You're drunk,""]","[[202263, 202298]]","Come off it, Michael. You're drunk,",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,"[['Michael', 'You']]","[[[202276, 202283], [202285, 202288]]]","[[['Mike Campbell'], ['Mike Campbell']]]"
Q1562,"[""I'm not drunk. I'm quite serious. _Is_ Robert Cohn going to follow\nBrett around like a steer all the time?""]","[[202314, 202420]]","I'm not drunk. I'm quite serious. _Is_ Robert Cohn going to follow
Brett around like a steer all the time?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['Robert Cohn', 'Brett']]","[[[202353, 202364], [202381, 202386]]]","[[['Robert Cohn'], ['Brett Ashley']]]"
Q1563,"['Shut up, Michael. Try and show a little breeding.']","[[202424, 202473]]","Shut up, Michael. Try and show a little breeding.",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Implicit,,[['Michael']],"[[[202433, 202440]]]",[[['Mike Campbell']]]
Q1564,"[""Breeding be damned. Who has any breeding, anyway, except the bulls?\nAren't the bulls lovely? Don't you like them, Bill? Why don't you say\nsomething, Robert? Don't sit there looking like a bloody funeral. What\nif Brett did sleep with you? She's slept with lots of better people than\nyou.""]","[[202477, 202763]]","Breeding be damned. Who has any breeding, anyway, except the bulls?
Aren't the bulls lovely? Don't you like them, Bill? Why don't you say
something, Robert? Don't sit there looking like a bloody funeral. What
if Brett did sleep with you? She's slept with lots of better people than
you.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'Bill', 'you', 'Robert', 'Brett', 'you', 'She', 'you']]","[[[202576, 202579], [202591, 202595], [202607, 202610], [202626, 202632], [202689, 202694], [202710, 202713], [202715, 202718], [202759, 202762]]]","[[['Bill Gorton'], ['Bill Gorton'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn']]]"
Q1565,"['Shut up,', 'Shut up, Mike.']","[[202767, 202775], [202802, 202816]]","Shut up, Shut up, Mike.",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Explicit,Cohn said,"[[], ['Mike']]","[[], [[202811, 202815]]]","[[], [['Mike Campbell']]]"
Q1566,"[""Oh, don't stand up and act as though you were going to hit me. That\nwon't make any difference to me. Tell me, Robert. Why do you follow\nBrett around like a poor bloody steer? Don't you know you're not wanted?\nI know when I'm not wanted. Why don't you know when you're not wanted?\nYou came down to San Sebastian where you weren't wanted, and followed\nBrett around like a bloody steer. Do you think that's right?""]","[[202820, 203230]]","Oh, don't stand up and act as though you were going to hit me. That
won't make any difference to me. Tell me, Robert. Why do you follow
Brett around like a poor bloody steer? Don't you know you're not wanted?
I know when I'm not wanted. Why don't you know when you're not wanted?
You came down to San Sebastian where you weren't wanted, and followed
Brett around like a bloody steer. Do you think that's right?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'Robert', 'you', 'Brett', 'you', 'you', 'you', 'you', 'You', 'you', 'Brett', 'you']]","[[[202857, 202860], [202930, 202936], [202945, 202948], [202956, 202961], [203001, 203004], [203010, 203013], [203067, 203070], [203081, 203084], [203100, 203103], [203137, 203140], [203170, 203175], [203207, 203210]]]","[[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn']]]"
Q1567,"[""Shut up. You're drunk.""]","[[203234, 203256]]",Shut up. You're drunk.,Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,[['You']],"[[[203243, 203246]]]",[[['Mike Campbell']]]
Q1568,"[""Perhaps I am drunk. Why aren't you drunk? Why don't you ever get drunk,\nRobert? You know you didn't have a good time at San Sebastian because\nnone of our friends would invite you on any of the parties. You can't\nblame them hardly. Can you? I asked them to. They wouldn't do it. You\ncan't blame them, now. Can you? Now, answer me. Can you blame them?""]","[[203260, 203609]]","Perhaps I am drunk. Why aren't you drunk? Why don't you ever get drunk,
Robert? You know you didn't have a good time at San Sebastian because
none of our friends would invite you on any of the parties. You can't
blame them hardly. Can you? I asked them to. They wouldn't do it. You
can't blame them, now. Can you? Now, answer me. Can you blame them?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'you', 'Robert', 'You', 'you', 'our', 'you', 'You', 'you', 'You', 'you', 'you']]","[[[203291, 203294], [203312, 203315], [203332, 203338], [203340, 203343], [203349, 203352], [203410, 203413], [203435, 203438], [203462, 203465], [203495, 203498], [203538, 203541], [203569, 203572], [203594, 203597]]]","[[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Mike Campbell', 'Brett Ashley'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn']]]"
Q1569,"['Go to hell, Mike.']","[[203613, 203630]]","Go to hell, Mike.",Robert Cohn,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Bill Gorton']",Implicit,,[['Mike']],"[[[203625, 203629]]]",[[['Mike Campbell']]]
Q1570,"[""I can't blame them. Can you blame them? Why do you follow Brett around?\nHaven't you any manners? How do you think it makes _me_ feel?""]","[[203634, 203767]]","I can't blame them. Can you blame them? Why do you follow Brett around?
Haven't you any manners? How do you think it makes _me_ feel?",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'you', 'Brett', 'you', 'you']]","[[[203658, 203661], [203681, 203684], [203692, 203697], [203714, 203717], [203738, 203741]]]","[[['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Robert Cohn'], ['Robert Cohn']]]"
Q1571,"[""You're a splendid one to talk about manners,"", ""You've such\nlovely manners.""]","[[203771, 203815], [203830, 203857]]","You're a splendid one to talk about manners, You've such
lovely manners.",Brett Ashley,"['Jake Barnes', 'Mike Campbell', 'Bill Gorton', 'Robert Cohn']",Explicit,Brett said,"[['You'], ['You']]","[[[203771, 203774]], [[203830, 203833]]]","[[['Mike Campbell']], [['Mike Campbell']]]"
Q1572,"['Come on, Robert,']","[[203861, 203877]]","Come on, Robert,",Bill Gorton,"['Jake Barnes', 'Mike Campbell', 'Brett Ashley', 'Robert Cohn']",Explicit,Bill said,[['Robert']],"[[[203870, 203876]]]",[[['Robert Cohn']]]
Q1573,['What do you follow her around for?'],"[[203892, 203926]]",What do you follow her around for?,Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Implicit,,"[['you', 'her']]","[[[203900, 203903], [203911, 203914]]]","[[['Robert Cohn'], ['Brett Ashley']]]"
Q1574,"[""Don't go,"", ""Robert Cohn's going to buy a drink.""]","[[203968, 203977], [203991, 204026]]","Don't go, Robert Cohn's going to buy a drink.",Mike Campbell,"['Jake Barnes', 'Brett Ashley', 'Bill Gorton', 'Robert Cohn']",Explicit,Mike said,"[[], ['Robert Cohn']]","[[], [[203991, 204002]]]","[[], [['Robert Cohn']]]"
Q1575,"['I say, Michael, you might not be such a bloody ass,', ""I'm not saying he's not right, you know.""]","[[204158, 204209], [204229, 204269]]","I say, Michael, you might not be such a bloody ass, I'm not saying he's not right, you know.",Brett Ashley,"['Jake Barnes', 'Mike Campbell']",Anaphoric,she interrupted,"[['Michael', 'you'], ['he', 'you']]","[[[204165, 204172], [204174, 204177]], [[204244, 204246], [204260, 204263]]]","[[['Mike Campbell'], ['Mike Campbell']], [['Mike Campbell'], ['Jake Barnes']]]"
Q1576,"[""I'm not so damn drunk as I sounded,""]","[[204353, 204388]]","I'm not so damn drunk as I sounded,",Mike Campbell,"['Jake Barnes', 'Brett Ashley']",Anaphoric,he said,[[]],[[]],[[]]
Q1577,"[""I know you're not,""]","[[204401, 204419]]","I know you're not,",Brett Ashley,"['Jake Barnes', 'Mike Campbell']",Explicit,Brett said,[['you']],"[[[204408, 204411]]]",[[['Mike Campbell']]]
Q1578,"[""We're none of us sober,""]","[[204435, 204458]]","We're none of us sober,",Jake Barnes,"['Mike Campbell', 'Brett Ashley']",Anaphoric,I said,"[['We', 'us']]","[[[204435, 204437], [204449, 204451]]]","[[['Jake Barnes', 'Mike Campbell', 'Brett Ashley'], ['Jake Barnes', 'Mike Campbell', 'Brett Ashley']]]"
Q1579,"[""I didn't say anything I didn't mean.""]","[[204470, 204506]]",I didn't say anything I didn't mean.,Mike Campbell,"['Jake Barnes', 'Brett Ashley']",Implicit,,[[]],[[]],[[]]
Q1580,"['But you put it so badly,']","[[204510, 204534]]","But you put it so badly,",Brett Ashley,"['Jake Barnes', 'Mike Campbell']",Explicit,Brett laughed,[['you']],"[[[204514, 204517]]]",[[['Mike Campbell']]]
Q1581,"[""He was an ass, though. He came down to San Sebastian where he damn well\nwasn't wanted. He hung around Brett and just _looked_ at her. It made me\ndamned well sick.""]","[[204553, 204715]]","He was an ass, though. He came down to San Sebastian where he damn well
wasn't wanted. He hung around Brett and just _looked_ at her. It made me
damned well sick.",Mike Campbell,"['Jake Barnes', 'Brett Ashley']",Implicit,,"[['He', 'He', 'he', 'He', 'Brett', 'her']]","[[[204553, 204555], [204576, 204578], [204612, 204614], [204640, 204642], [204655, 204660], [204682, 204685]]]","[[['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Robert Cohn'], ['Brett Ashley'], ['Brett Ashley']]]"
Q1582,"['He did behave very badly,']","[[204719, 204744]]","He did behave very badly,",Brett Ashley,"['Jake Barnes', 'Mike Campbell']",Explicit,Brett said,[['He']],"[[[204719, 204721]]]",[[['Robert Cohn']]]
Q1583,"[""Mark you. Brett's had affairs with men before. She tells me all about\neverything. She gave me this chap Cohn's letters to read. I wouldn't\nread them.""]","[[204760, 204909]]","Mark you. Brett's had affairs with men before. She tells me all about
everything. She gave me this chap Cohn's letters to read. I wouldn't
read them.",Mike Campbell,"['Jake Barnes', 'Brett Ashley']",Implicit,,"[['you', 'Brett', 'She', 'She', 'Cohn']]","[[[204765, 204768], [204770, 204775], [204807, 204810], [204842, 204845], [204864, 204868]]]","[[['Jake Barnes'], ['Brett Ashley'], ['Brett Ashley'], ['Brett Ashley'], ['Robert Cohn']]]"
Q1584,['Damned noble of you.'],"[[204913, 204933]]",Damned noble of you.,Jake Barnes,"['Mike Campbell', 'Brett Ashley']",Implicit,,[['you']],"[[[204929, 204932]]]",[[['Mike Campbell']]]
Q1585,"[""No, listen, Jake. Brett's gone off with men. But they weren't ever\nJews, and they didn't come and hang about afterward.""]","[[204937, 205056]]","No, listen, Jake. Brett's gone off with men. But they weren't ever
Jews, and they didn't come and hang about afterward.",Mike Campbell,"['Jake Barnes', 'Brett Ashley']",Implicit,,"[['Jake', 'Brett']]","[[[204949, 204953], [204955, 204960]]]","[[['Jake Barnes'], ['Brett Ashley']]]"
