qId,qTextArr,qSpan,qText,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts
Q586,['Yes?'],"[[158630, 158634]]",Yes?,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q587,['You know the red colouring matter of blood; it can be made\nwhite colourless and remain with all the functions it has now!'],"[[158638, 158759]]","You know the red colouring matter of blood; it can be made
white colourless and remain with all the functions it has now!",The Invisible Man,['Kemp'],Implicit,,[['You']],"[[[158638, 158641]]]",[[['Kemp']]]
Q588,"['You may well\nexclaim. I remember that night. It was late at night in the daytime one\nwas bothered with the gaping, silly students and I worked then\nsometimes till dawn. It came suddenly, splendid and complete in my\nmind. I was alone; the laboratory was still, with the tall lights\nburning brightly and silently. In all my great moments I have been\nalone.']","[[158864, 159218]]","You may well
exclaim. I remember that night. It was late at night in the daytime one
was bothered with the gaping, silly students and I worked then
sometimes till dawn. It came suddenly, splendid and complete in my
mind. I was alone; the laboratory was still, with the tall lights
burning brightly and silently. In all my great moments I have been
alone.",The Invisible Man,['Kemp'],Implicit,,[['You']],"[[[158864, 158867]]]",[[['Kemp']]]
Q589,"['I said,\nsuddenly realising what it meant to be an albino with such knowledge.\nIt was overwhelming. I left the filtering I was doing, and went and\nstared out of the great window at the stars.']","[[159343, 159533]]","I said,
suddenly realising what it meant to be an albino with such knowledge.
It was overwhelming. I left the filtering I was doing, and went and
stared out of the great window at the stars.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q590,['I\nrepeated.'],"[[159558, 159569]]","I
repeated.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q591,"['To do such a thing would be to transcend magic. And I beheld,\nunclouded by doubt, a magnificent vision of all that invisibility might\nmean to a man the mystery, the power, the freedom. Drawbacks I saw\nnone. You have only to think! And I, a shabby, poverty-struck,\nhemmed-in demonstrator, teaching fools in a provincial college, might\nsuddenly become this. I ask you, Kemp if _you_ ... Anyone, I tell you,\nwould have flung himself upon that research. And I worked three years,\nand every mountain of difficulty I toiled over showed another from its\nsummit. The infinite details! And the exasperation! A professor, a\nprovincial professor, always prying.']","[[159572, 160223]]","To do such a thing would be to transcend magic. And I beheld,
unclouded by doubt, a magnificent vision of all that invisibility might
mean to a man the mystery, the power, the freedom. Drawbacks I saw
none. You have only to think! And I, a shabby, poverty-struck,
hemmed-in demonstrator, teaching fools in a provincial college, might
suddenly become this. I ask you, Kemp if _you_ ... Anyone, I tell you,
would have flung himself upon that research. And I worked three years,
and every mountain of difficulty I toiled over showed another from its
summit. The infinite details! And the exasperation! A professor, a
provincial professor, always prying.",The Invisible Man,['Kemp'],Implicit,,[['Kemp']],"[[[159939, 159943]]]",[[['Kemp']]]
Q592,"['was his everlasting question. And the students,\nthe cramped means! Three years I had of it']","[[160275, 160365]]","was his everlasting question. And the students,
the cramped means! Three years I had of it",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q593,"['And after three years of secrecy and exasperation, I found that to\ncomplete it was impossible impossible.']","[[160369, 160474]]","And after three years of secrecy and exasperation, I found that to
complete it was impossible impossible.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q594,['How?'],"[[160478, 160482]]",How?,Kemp,['The Invisible Man'],Explicit,asked Kemp,[[]],[[]],[[]]
Q595,"['Money,']","[[160498, 160504]]","Money,",The Invisible Man,['Kemp'],Explicit,said the Invisible Man,[[]],[[]],[[]]
Q596,['I robbed the old man robbed my father.'],"[[160602, 160640]]",I robbed the old man robbed my father.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q597,"['The money was not his, and he shot himself.']","[[160644, 160687]]","The money was not his, and he shot himself.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q598,"['You are tired,', 'and while I sit, you walk about. Have my\nchair.']","[[160951, 160965], [160977, 161024]]","You are tired, and while I sit, you walk about. Have my
chair.",Kemp,['The Invisible Man'],Anaphoric,he said,"[['You'], ['you']]","[[[160951, 160954]], [[160994, 160997]]]","[[['The Invisible Man']], [['The Invisible Man']]]"
Q599,"['I had left the Chesilstowe cottage already,', 'when that\nhappened. It was last December. I had taken a room in London, a large\nunfurnished room in a big ill-managed lodging-house in a slum near\nGreat Portland Street. The room was soon full of the appliances I had\nbought with his money; the work was going on steadily, successfully,\ndrawing near an end. I was like a man emerging from a thicket, and\nsuddenly coming on some unmeaning tragedy. I went to bury him. My mind\nwas still on this research, and I did not lift a finger to save his\ncharacter. I remember the funeral, the cheap hearse, the scant\nceremony, the windy frost-bitten hillside, and the old college friend\nof his who read the service over him a shabby, black, bent old man with\na snivelling cold.']","[[161150, 161193], [161205, 161922]]","I had left the Chesilstowe cottage already, when that
happened. It was last December. I had taken a room in London, a large
unfurnished room in a big ill-managed lodging-house in a slum near
Great Portland Street. The room was soon full of the appliances I had
bought with his money; the work was going on steadily, successfully,
drawing near an end. I was like a man emerging from a thicket, and
suddenly coming on some unmeaning tragedy. I went to bury him. My mind
was still on this research, and I did not lift a finger to save his
character. I remember the funeral, the cheap hearse, the scant
ceremony, the windy frost-bitten hillside, and the old college friend
of his who read the service over him a shabby, black, bent old man with
a snivelling cold.",The Invisible Man,['Kemp'],Anaphoric,he said,"[[], []]","[[], []]","[[], []]"
Q600,"['I remember walking back to the empty house, through the place that had\nonce been a village and was now patched and tinkered by the jerry\nbuilders into the ugly likeness of a town. Every way the roads ran out\nat last into the desecrated fields and ended in rubble heaps and rank\nwet weeds. I remember myself as a gaunt black figure, going along the\nslippery, shiny pavement, and the strange sense of detachment I felt\nfrom the squalid respectability, the sordid commercialism of the place.']","[[161923, 162411]]","I remember walking back to the empty house, through the place that had
once been a village and was now patched and tinkered by the jerry
builders into the ugly likeness of a town. Every way the roads ran out
at last into the desecrated fields and ended in rubble heaps and rank
wet weeds. I remember myself as a gaunt black figure, going along the
slippery, shiny pavement, and the strange sense of detachment I felt
from the squalid respectability, the sordid commercialism of the place.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q601,"['I did not feel a bit sorry for my father. He seemed to me to be the\nvictim of his own foolish sentimentality. The current cant required my\nattendance at his funeral, but it was really not my affair.']","[[162414, 162614]]","I did not feel a bit sorry for my father. He seemed to me to be the
victim of his own foolish sentimentality. The current cant required my
attendance at his funeral, but it was really not my affair.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q602,"['But going along the High Street, my old life came back to me for a\nspace, for I met the girl I had known ten years since. Our eyes met.']","[[162615, 162750]]","But going along the High Street, my old life came back to me for a
space, for I met the girl I had known ten years since. Our eyes met.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q603,['Something moved me to turn back and talk to her. She was a very\nordinary person.'],"[[162753, 162835]]","Something moved me to turn back and talk to her. She was a very
ordinary person.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q604,"['It was all like a dream, that visit to the old places. I did not feel\nthen that I was lonely, that I had come out from the world into a\ndesolate place. I appreciated my loss of sympathy, but I put it down to\nthe general inanity of things. Re-entering my room seemed like the\nrecovery of reality. There were the things I knew and loved. There\nstood the apparatus, the experiments arranged and waiting. And now\nthere was scarcely a difficulty left, beyond the planning of details.']","[[162836, 163315]]","It was all like a dream, that visit to the old places. I did not feel
then that I was lonely, that I had come out from the world into a
desolate place. I appreciated my loss of sympathy, but I put it down to
the general inanity of things. Re-entering my room seemed like the
recovery of reality. There were the things I knew and loved. There
stood the apparatus, the experiments arranged and waiting. And now
there was scarcely a difficulty left, beyond the planning of details.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q605,"['I will tell you, Kemp, sooner or later, all the complicated processes.\nWe need not go into that now. For the most part, saving certain gaps I\nchose to remember, they are written in cypher in those books that tramp\nhas hidden. We must hunt him down. We must get those books again. But\nthe essential phase was to place the transparent object whose\nrefractive index was to be lowered between two radiating centres of a\nsort of ethereal vibration, of which I will tell you more fully later.\nNo, not those R ntgen vibrations I don t know that these others of mine\nhave been described. Yet they are obvious enough. I needed two little\ndynamos, and these I worked with a cheap gas engine. My first\nexperiment was with a bit of white wool fabric. It was the strangest\nthing in the world to see it in the flicker of the flashes soft and\nwhite, and then to watch it fade like a wreath of smoke and vanish.']","[[163317, 164212]]","I will tell you, Kemp, sooner or later, all the complicated processes.
We need not go into that now. For the most part, saving certain gaps I
chose to remember, they are written in cypher in those books that tramp
has hidden. We must hunt him down. We must get those books again. But
the essential phase was to place the transparent object whose
refractive index was to be lowered between two radiating centres of a
sort of ethereal vibration, of which I will tell you more fully later.
No, not those R ntgen vibrations I don t know that these others of mine
have been described. Yet they are obvious enough. I needed two little
dynamos, and these I worked with a cheap gas engine. My first
experiment was with a bit of white wool fabric. It was the strangest
thing in the world to see it in the flicker of the flashes soft and
white, and then to watch it fade like a wreath of smoke and vanish.",The Invisible Man,['Kemp'],Implicit,,"[['you', 'Kemp', 'We', 'We', 'him', 'We', 'you']]","[[[163329, 163332], [163334, 163338], [163388, 163390], [163543, 163545], [163556, 163559], [163566, 163568], [163782, 163785]]]","[[['Kemp'], ['Kemp'], ['Kemp', 'The Invisible Man'], ['Kemp', 'The Invisible Man'], ['Teddy Henfrey'], ['Kemp', 'The Invisible Man'], ['Kemp']]]"
Q606,"['I could scarcely believe I had done it. I put my hand into the\nemptiness, and there was the thing as solid as ever. I felt it\nawkwardly, and threw it on the floor. I had a little trouble finding it\nagain.']","[[164216, 164420]]","I could scarcely believe I had done it. I put my hand into the
emptiness, and there was the thing as solid as ever. I felt it
awkwardly, and threw it on the floor. I had a little trouble finding it
again.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q607,"['And then came a curious experience. I heard a miaow behind me, and\nturning, saw a lean white cat, very dirty, on the cistern cover outside\nthe window. A thought came into my head.']","[[164424, 164603]]","And then came a curious experience. I heard a miaow behind me, and
turning, saw a lean white cat, very dirty, on the cistern cover outside
the window. A thought came into my head.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q608,"['I\nsaid, and went to the window, opened it, and called softly. She came\nin, purring the poor beast was starving and I gave her some milk. All\nmy food was in a cupboard in the corner of the room. After that she\nwent smelling round the room, evidently with the idea of making herself\nat home. The invisible rag upset her a bit; you should have seen her\nspit at it! But I made her comfortable on the pillow of my truckle-bed.\nAnd I gave her butter to get her to wash.']","[[164632, 165095]]","I
said, and went to the window, opened it, and called softly. She came
in, purring the poor beast was starving and I gave her some milk. All
my food was in a cupboard in the corner of the room. After that she
went smelling round the room, evidently with the idea of making herself
at home. The invisible rag upset her a bit; you should have seen her
spit at it! But I made her comfortable on the pillow of my truckle-bed.
And I gave her butter to get her to wash.",The Invisible Man,['Kemp'],Implicit,,[['you']],"[[[164957, 164960]]]",[[['Kemp']]]
Q609,['And you processed her?'],"[[165099, 165121]]",And you processed her?,Kemp,['The Invisible Man'],Implicit,,[['you']],"[[[165103, 165106]]]",[[['The Invisible Man']]]
Q610,"['I processed her. But giving drugs to a cat is no joke, Kemp! And the\nprocess failed.']","[[165125, 165209]]","I processed her. But giving drugs to a cat is no joke, Kemp! And the
process failed.",The Invisible Man,['Kemp'],Implicit,,[['Kemp']],"[[[165180, 165184]]]",[[['Kemp']]]
Q611,['Failed!'],"[[165213, 165220]]",Failed!,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q612,"['In two particulars. These were the claws and the pigment stuff, what\nis it? at the back of the eye in a cat. You know?']","[[165224, 165342]]","In two particulars. These were the claws and the pigment stuff, what
is it? at the back of the eye in a cat. You know?",The Invisible Man,['Kemp'],Implicit,,[['You']],"[[[165333, 165336]]]",[[['Kemp']]]
Q613,['_Tapetum_.'],"[[165346, 165356]]",_Tapetum_.,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q614,"['Yes, the _tapetum_. It didn t go. After I d given the stuff to bleach\nthe blood and done certain other things to her, I gave the beast opium,\nand put her and the pillow she was sleeping on, on the apparatus. And\nafter all the rest had faded and vanished, there remained two little\nghosts of her eyes.']","[[165360, 165660]]","Yes, the _tapetum_. It didn t go. After I d given the stuff to bleach
the blood and done certain other things to her, I gave the beast opium,
and put her and the pillow she was sleeping on, on the apparatus. And
after all the rest had faded and vanished, there remained two little
ghosts of her eyes.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q615,['Odd!'],"[[165664, 165668]]",Odd!,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q616,"['I can t explain it. She was bandaged and clamped, of course so I had\nher safe; but she woke while she was still misty, and miaowed dismally,\nand someone came knocking. It was an old woman from downstairs, who\nsuspected me of vivisecting a drink-sodden old creature, with only a\nwhite cat to care for in all the world. I whipped out some chloroform,\napplied it, and answered the door.']","[[165672, 166055]]","I can t explain it. She was bandaged and clamped, of course so I had
her safe; but she woke while she was still misty, and miaowed dismally,
and someone came knocking. It was an old woman from downstairs, who
suspected me of vivisecting a drink-sodden old creature, with only a
white cat to care for in all the world. I whipped out some chloroform,
applied it, and answered the door.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q617,['she asked.'],"[[166076, 166086]]",she asked.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q618,"['Not here,  said I, very politely. She was a little doubtful and\ntried to peer past me into the room; strange enough to her no\ndoubt bare walls, uncurtained windows, truckle-bed, with the gas engine\nvibrating, and the seethe of the radiant points, and that faint ghastly\nstinging of chloroform in the air. She had to be satisfied at last and\nwent away again.']","[[166098, 166455]]","Not here,  said I, very politely. She was a little doubtful and
tried to peer past me into the room; strange enough to her no
doubt bare walls, uncurtained windows, truckle-bed, with the gas engine
vibrating, and the seethe of the radiant points, and that faint ghastly
stinging of chloroform in the air. She had to be satisfied at last and
went away again.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q619,['How long did it take?'],"[[166459, 166480]]",How long did it take?,Kemp,['The Invisible Man'],Explicit,asked Kemp,[[]],[[]],[[]]
Q620,"['Three or four hours the cat. The bones and sinews and the fat were the\nlast to go, and the tips of the coloured hairs. And, as I say, the back\npart of the eye, tough, iridescent stuff it is, wouldn t go at all.']","[[166496, 166706]]","Three or four hours the cat. The bones and sinews and the fat were the
last to go, and the tips of the coloured hairs. And, as I say, the back
part of the eye, tough, iridescent stuff it is, wouldn t go at all.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q621,"['It was night outside long before the business was over, and nothing\nwas to be seen but the dim eyes and the claws. I stopped the gas\nengine, felt for and stroked the beast, which was still insensible, and\nthen, being tired, left it sleeping on the invisible pillow and went to\nbed. I found it hard to sleep. I lay awake thinking weak aimless stuff,\ngoing over the experiment over and over again, or dreaming feverishly\nof things growing misty and vanishing about me, until everything, the\nground I stood on, vanished, and so I came to that sickly falling\nnightmare one gets. About two, the cat began miaowing about the room. I\ntried to hush it by talking to it, and then I decided to turn it out. I\nremember the shock I had when striking a light there were just the\nround eyes shining green and nothing round them. I would have given it\nmilk, but I hadn t any. It wouldn t be quiet, it just sat down and\nmiaowed at the door. I tried to catch it, with an idea of putting it\nout of the window, but it wouldn t be caught, it vanished. Then it\nbegan miaowing in different parts of the room. At last I opened the\nwindow and made a bustle. I suppose it went out at last. I never saw\nany more of it.']","[[166710, 167902]]","It was night outside long before the business was over, and nothing
was to be seen but the dim eyes and the claws. I stopped the gas
engine, felt for and stroked the beast, which was still insensible, and
then, being tired, left it sleeping on the invisible pillow and went to
bed. I found it hard to sleep. I lay awake thinking weak aimless stuff,
going over the experiment over and over again, or dreaming feverishly
of things growing misty and vanishing about me, until everything, the
ground I stood on, vanished, and so I came to that sickly falling
nightmare one gets. About two, the cat began miaowing about the room. I
tried to hush it by talking to it, and then I decided to turn it out. I
remember the shock I had when striking a light there were just the
round eyes shining green and nothing round them. I would have given it
milk, but I hadn t any. It wouldn t be quiet, it just sat down and
miaowed at the door. I tried to catch it, with an idea of putting it
out of the window, but it wouldn t be caught, it vanished. Then it
began miaowing in different parts of the room. At last I opened the
window and made a bustle. I suppose it went out at last. I never saw
any more of it.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q622,"['Then Heaven knows why I fell thinking of my father s funeral again,\nand the dismal windy hillside, until the day had come. I found sleeping\nwas hopeless, and, locking my door after me, wandered out into the\nmorning streets.']","[[167906, 168129]]","Then Heaven knows why I fell thinking of my father s funeral again,
and the dismal windy hillside, until the day had come. I found sleeping
was hopeless, and, locking my door after me, wandered out into the
morning streets.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q623,['You don t mean to say there s an invisible cat at large!'],"[[168133, 168189]]",You don t mean to say there s an invisible cat at large!,Kemp,['The Invisible Man'],Explicit,said Kemp,[['You']],"[[[168133, 168136]]]",[[['The Invisible Man']]]
Q624,"['If it hasn t been killed,', 'Why not?']","[[168204, 168229], [168256, 168264]]","If it hasn t been killed, Why not?",The Invisible Man,['Kemp'],Explicit,said the Invisible Man,"[[], []]","[[], []]","[[], []]"
Q625,"['Why not?', 'I didn t mean to interrupt.']","[[168268, 168276], [168290, 168317]]",Why not? I didn t mean to interrupt.,Kemp,['The Invisible Man'],Explicit,said Kemp,"[[], []]","[[], []]","[[], []]"
Q626,"['It s very probably been killed,', 'It was alive\nfour days after, I know, and down a grating in Great Titchfield Street;\nbecause I saw a crowd round the place, trying to see whence the\nmiaowing came.']","[[168321, 168352], [168379, 168542]]","It s very probably been killed, It was alive
four days after, I know, and down a grating in Great Titchfield Street;
because I saw a crowd round the place, trying to see whence the
miaowing came.",The Invisible Man,['Kemp'],Explicit,said the Invisible Man,"[[], []]","[[], []]","[[], []]"
Q627,"['I remember that morning before the change very vividly. I must have\ngone up Great Portland Street. I remember the barracks in Albany\nStreet, and the horse soldiers coming out, and at last I found the\nsummit of Primrose Hill. It was a sunny day in January one of those\nsunny, frosty days that came before the snow this year. My weary brain\ntried to formulate the position, to plot out a plan of action.']","[[168618, 169019]]","I remember that morning before the change very vividly. I must have
gone up Great Portland Street. I remember the barracks in Albany
Street, and the horse soldiers coming out, and at last I found the
summit of Primrose Hill. It was a sunny day in January one of those
sunny, frosty days that came before the snow this year. My weary brain
tried to formulate the position, to plot out a plan of action.",The Invisible Man,['Kemp'],Anaphoric,he resumed,[[]],[[]],[[]]
Q628,"['I was surprised to find, now that my prize was within my grasp, how\ninconclusive its attainment seemed. As a matter of fact I was worked\nout; the intense stress of nearly four years  continuous work left me\nincapable of any strength of feeling. I was apathetic, and I tried in\nvain to recover the enthusiasm of my first inquiries, the passion of\ndiscovery that had enabled me to compass even the downfall of my\nfather s grey hairs. Nothing seemed to matter. I saw pretty clearly\nthis was a transient mood, due to overwork and want of sleep, and that\neither by drugs or rest it would be possible to recover my energies.']","[[169023, 169641]]","I was surprised to find, now that my prize was within my grasp, how
inconclusive its attainment seemed. As a matter of fact I was worked
out; the intense stress of nearly four years  continuous work left me
incapable of any strength of feeling. I was apathetic, and I tried in
vain to recover the enthusiasm of my first inquiries, the passion of
discovery that had enabled me to compass even the downfall of my
father s grey hairs. Nothing seemed to matter. I saw pretty clearly
this was a transient mood, due to overwork and want of sleep, and that
either by drugs or rest it would be possible to recover my energies.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q629,"['All I could think clearly was that the thing had to be carried\nthrough; the fixed idea still ruled me. And soon, for the money I had\nwas almost exhausted. I looked about me at the hillside, with children\nplaying and girls watching them, and tried to think of all the\nfantastic advantages an invisible man would have in the world. After a\ntime I crawled home, took some food and a strong dose of strychnine,\nand went to sleep in my clothes on my unmade bed. Strychnine is a grand\ntonic, Kemp, to take the flabbiness out of a man.']","[[169645, 170173]]","All I could think clearly was that the thing had to be carried
through; the fixed idea still ruled me. And soon, for the money I had
was almost exhausted. I looked about me at the hillside, with children
playing and girls watching them, and tried to think of all the
fantastic advantages an invisible man would have in the world. After a
time I crawled home, took some food and a strong dose of strychnine,
and went to sleep in my clothes on my unmade bed. Strychnine is a grand
tonic, Kemp, to take the flabbiness out of a man.",The Invisible Man,['Kemp'],Implicit,,[['Kemp']],"[[[170131, 170135]]]",[[['Kemp']]]
Q630,"['It s the devil,', 'It s the palaeolithic in a bottle.']","[[170177, 170192], [170206, 170240]]","It s the devil, It s the palaeolithic in a bottle.",Kemp,['The Invisible Man'],Explicit,said Kemp,"[[], []]","[[], []]","[[], []]"
Q631,['I awoke vastly invigorated and rather irritable. You know?'],"[[170244, 170302]]",I awoke vastly invigorated and rather irritable. You know?,The Invisible Man,['Kemp'],Implicit,,[['You']],"[[[170293, 170296]]]",[[['Kemp']]]
Q632,['I know the stuff.'],"[[170306, 170323]]",I know the stuff.,Kemp,['The Invisible Man'],Implicit,,[[]],[[]],[[]]
Q633,"['And there was someone rapping at the door. It was my landlord with\nthreats and inquiries, an old Polish Jew in a long grey coat and greasy\nslippers. I had been tormenting a cat in the night, he was sure the old\nwoman s tongue had been busy. He insisted on knowing all about it. The\nlaws in this country against vivisection were very severe he might be\nliable. I denied the cat. Then the vibration of the little gas engine\ncould be felt all over the house, he said. That was true, certainly. He\nedged round me into the room, peering about over his German-silver\nspectacles, and a sudden dread came into my mind that he might carry\naway something of my secret. I tried to keep between him and the\nconcentrating apparatus I had arranged, and that only made him more\ncurious. What was I doing? Why was I always alone and secretive? Was it\nlegal? Was it dangerous? I paid nothing but the usual rent. His had\nalways been a most respectable house in a disreputable neighbourhood.\nSuddenly my temper gave way. I told him to get out. He began to\nprotest, to jabber of his right of entry. In a moment I had him by the\ncollar; something ripped, and he went spinning out into his own\npassage. I slammed and locked the door and sat down quivering.']","[[170327, 171563]]","And there was someone rapping at the door. It was my landlord with
threats and inquiries, an old Polish Jew in a long grey coat and greasy
slippers. I had been tormenting a cat in the night, he was sure the old
woman s tongue had been busy. He insisted on knowing all about it. The
laws in this country against vivisection were very severe he might be
liable. I denied the cat. Then the vibration of the little gas engine
could be felt all over the house, he said. That was true, certainly. He
edged round me into the room, peering about over his German-silver
spectacles, and a sudden dread came into my mind that he might carry
away something of my secret. I tried to keep between him and the
concentrating apparatus I had arranged, and that only made him more
curious. What was I doing? Why was I always alone and secretive? Was it
legal? Was it dangerous? I paid nothing but the usual rent. His had
always been a most respectable house in a disreputable neighbourhood.
Suddenly my temper gave way. I told him to get out. He began to
protest, to jabber of his right of entry. In a moment I had him by the
collar; something ripped, and he went spinning out into his own
passage. I slammed and locked the door and sat down quivering.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q634,"['He made a fuss outside, which I disregarded, and after a time he went\naway.']","[[171564, 171639]]","He made a fuss outside, which I disregarded, and after a time he went
away.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q635,"['But this brought matters to a crisis. I did not know what he would do,\nnor even what he had the power to do. To move to fresh apartments would\nhave meant delay; altogether I had barely twenty pounds left in the\nworld, for the most part in a bank and I could not afford that. Vanish!\nIt was irresistible. Then there would be an inquiry, the sacking of my\nroom.']","[[171642, 172003]]","But this brought matters to a crisis. I did not know what he would do,
nor even what he had the power to do. To move to fresh apartments would
have meant delay; altogether I had barely twenty pounds left in the
world, for the most part in a bank and I could not afford that. Vanish!
It was irresistible. Then there would be an inquiry, the sacking of my
room.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q636,"['At the thought of the possibility of my work being exposed or\ninterrupted at its very climax, I became very angry and active. I\nhurried out with my three books of notes, my cheque-book the tramp has\nthem now and directed them from the nearest Post Office to a house of\ncall for letters and parcels in Great Portland Street. I tried to go\nout noiselessly. Coming in, I found my landlord going quietly upstairs;\nhe had heard the door close, I suppose. You would have laughed to see\nhim jump aside on the landing as I came tearing after him. He glared at\nme as I went by him, and I made the house quiver with the slamming of\nmy door. I heard him come shuffling up to my floor, hesitate, and go\ndown. I set to work upon my preparations forthwith.']","[[172004, 172746]]","At the thought of the possibility of my work being exposed or
interrupted at its very climax, I became very angry and active. I
hurried out with my three books of notes, my cheque-book the tramp has
them now and directed them from the nearest Post Office to a house of
call for letters and parcels in Great Portland Street. I tried to go
out noiselessly. Coming in, I found my landlord going quietly upstairs;
he had heard the door close, I suppose. You would have laughed to see
him jump aside on the landing as I came tearing after him. He glared at
me as I went by him, and I made the house quiver with the slamming of
my door. I heard him come shuffling up to my floor, hesitate, and go
down. I set to work upon my preparations forthwith.",The Invisible Man,['Kemp'],Implicit,,"[['the tramp', 'You']]","[[[172189, 172198], [172454, 172457]]]","[[['Marvel'], ['Kemp']]]"
Q637,"['It was all done that evening and night. While I was still sitting\nunder the sickly, drowsy influence of the drugs that decolourise blood,\nthere came a repeated knocking at the door. It ceased, footsteps went\naway and returned, and the knocking was resumed. There was an attempt\nto push something under the door a blue paper. Then in a fit of\nirritation I rose and went and flung the door wide open.']","[[172749, 173147]]","It was all done that evening and night. While I was still sitting
under the sickly, drowsy influence of the drugs that decolourise blood,
there came a repeated knocking at the door. It ceased, footsteps went
away and returned, and the knocking was resumed. There was an attempt
to push something under the door a blue paper. Then in a fit of
irritation I rose and went and flung the door wide open.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q638,['said I.'],"[[173160, 173167]]",said I.,The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q639,"['It was my landlord, with a notice of ejectment or something. He held\nit out to me, saw something odd about my hands, I expect, and lifted\nhis eyes to my face.']","[[173170, 173328]]","It was my landlord, with a notice of ejectment or something. He held
it out to me, saw something odd about my hands, I expect, and lifted
his eyes to my face.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q640,"['For a moment he gaped. Then he gave a sort of inarticulate cry,\ndropped candle and writ together, and went blundering down the dark\npassage to the stairs. I shut the door, locked it, and went to the\nlooking-glass. Then I understood his terror.... My face was white like\nwhite stone.']","[[173331, 173615]]","For a moment he gaped. Then he gave a sort of inarticulate cry,
dropped candle and writ together, and went blundering down the dark
passage to the stairs. I shut the door, locked it, and went to the
looking-glass. Then I understood his terror.... My face was white like
white stone.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q641,"['But it was all horrible. I had not expected the suffering. A night of\nracking anguish, sickness and fainting. I set my teeth, though my skin\nwas presently afire, all my body afire; but I lay there like grim\ndeath. I understood now how it was the cat had howled until I\nchloroformed it. Lucky it was I lived alone and untended in my room.\nThere were times when I sobbed and groaned and talked. But I stuck to\nit.... I became insensible and woke languid in the darkness.']","[[173616, 174084]]","But it was all horrible. I had not expected the suffering. A night of
racking anguish, sickness and fainting. I set my teeth, though my skin
was presently afire, all my body afire; but I lay there like grim
death. I understood now how it was the cat had howled until I
chloroformed it. Lucky it was I lived alone and untended in my room.
There were times when I sobbed and groaned and talked. But I stuck to
it.... I became insensible and woke languid in the darkness.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
Q642,"['The pain had passed. I thought I was killing myself and I did not\ncare. I shall never forget that dawn, and the strange horror of seeing\nthat my hands had become as clouded glass, and watching them grow\nclearer and thinner as the day went by, until at last I could see the\nsickly disorder of my room through them, though I closed my transparent\neyelids. My limbs became glassy, the bones and arteries faded,\nvanished, and the little white nerves went last. I gritted my teeth and\nstayed there to the end. At last only the dead tips of the fingernails\nremained, pallid and white, and the brown stain of some acid upon my\nfingers.']","[[174087, 174717]]","The pain had passed. I thought I was killing myself and I did not
care. I shall never forget that dawn, and the strange horror of seeing
that my hands had become as clouded glass, and watching them grow
clearer and thinner as the day went by, until at last I could see the
sickly disorder of my room through them, though I closed my transparent
eyelids. My limbs became glassy, the bones and arteries faded,
vanished, and the little white nerves went last. I gritted my teeth and
stayed there to the end. At last only the dead tips of the fingernails
remained, pallid and white, and the brown stain of some acid upon my
fingers.",The Invisible Man,['Kemp'],Implicit,,[[]],[[]],[[]]
